"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.310008308E0,5.614035130E-1,3.508771956E-2,5.263157934E-2,5.649558705E-1
9.321151462E0,5.964912176E-1,3.508771956E-2,3.508771956E-2,5.985516426E-1
9.330016692E0,6.666666865E-1,3.508771956E-2,3.508771956E-2,6.685108578E-1
9.341577923E0,7.543859482E-1,1.754385978E-2,5.263157934E-2,7.564231811E-1
9.350027077E0,7.543859482E-1,1.754385978E-2,5.263157934E-2,7.564231811E-1
9.360028154E0,7.894737124E-1,1.754385978E-2,5.263157934E-2,7.914206295E-1
9.370009846E0,8.245614171E-1,1.754385978E-2,7.017543912E-2,8.277281618E-1
9.379996846E0,8.245614171E-1,3.508771956E-2,8.771929890E-2,8.299562362E-1
9.390001769E0,8.596491218E-1,3.508771956E-2,8.771929890E-2,8.648250898E-1
9.400011923E0,8.947368264E-1,3.508771956E-2,7.017543912E-2,8.981702115E-1
9.410014616E0,9.122806787E-1,3.508771956E-2,7.017543912E-2,9.156482824E-1
9.420018462E0,9.298245907E-1,3.508771956E-2,7.017543912E-2,9.331288816E-1
9.430010539E0,9.473684430E-1,3.508771956E-2,7.017543912E-2,9.506117542E-1
9.440006539E0,9.649122953E-1,3.508771956E-2,5.263157934E-2,9.669834378E-1
9.450349154E0,9.649122953E-1,5.263157934E-2,5.263157934E-2,9.677788508E-1
9.460014769E0,9.824561477E-1,5.263157934E-2,3.508771956E-2,9.844903825E-1
9.470089000E0,1.000000000E0,5.263157934E-2,1.754385978E-2,1.001537753E0
9.480215231E0,1.000000000E0,5.263157934E-2,1.754385978E-2,1.001537753E0
9.490004231E0,1.017543912E0,5.263157934E-2,0.000000000E0,1.018904164E0
9.500027846E0,1.035087705E0,5.263157934E-2,0.000000000E0,1.036424932E0
9.510355231E0,1.070175409E0,5.263157934E-2,0.000000000E0,1.071468847E0
9.521420000E0,1.087719321E0,5.263157934E-2,0.000000000E0,1.088991921E0
9.530007769E0,1.105263114E0,5.263157934E-2,1.754385978E-2,1.106654608E0
9.540014231E0,1.140350819E0,5.263157934E-2,1.754385978E-2,1.141699549E0
9.550001154E0,1.175438643E0,5.263157934E-2,1.754385978E-2,1.176747157E0
9.560010308E0,1.210526347E0,5.263157934E-2,3.508771956E-2,1.212177903E0
9.571053539E0,1.263157845E0,3.508771956E-2,3.508771956E-2,1.264132128E0
9.581817539E0,1.298245668E0,3.508771956E-2,1.754385978E-2,1.298838231E0
9.592120077E0,1.315789461E0,3.508771956E-2,1.754385978E-2,1.316374127E0
9.599997692E0,1.315789461E0,3.508771956E-2,1.754385978E-2,1.316374127E0
9.610773769E0,1.333333373E0,3.508771956E-2,0.000000000E0,1.333794974E0
9.620111308E0,1.368421078E0,3.508771956E-2,0.000000000E0,1.368870846E0
9.630020846E0,1.385964870E0,3.508771956E-2,0.000000000E0,1.386408948E0
9.640001539E0,1.403508782E0,3.508771956E-2,1.754385978E-2,1.404056921E0
9.650009692E0,1.421052575E0,3.508771956E-2,1.754385978E-2,1.421593949E0
9.660002385E0,1.421052575E0,3.508771956E-2,3.508771956E-2,1.421918675E0
9.670119231E0,1.421052575E0,3.508771956E-2,3.508771956E-2,1.421918675E0
9.680017000E0,1.421052575E0,3.508771956E-2,3.508771956E-2,1.421918675E0
9.690010923E0,1.368421078E0,3.508771956E-2,1.754385978E-2,1.368983265E0
9.700032308E0,1.333333373E0,3.508771956E-2,1.754385978E-2,1.333910349E0
9.710020462E0,1.315789461E0,3.508771956E-2,0.000000000E0,1.316257214E0
9.720059231E0,1.298245668E0,3.508771956E-2,0.000000000E0,1.298719740E0
9.729999539E0,1.298245668E0,3.508771956E-2,0.000000000E0,1.298719740E0
9.740031154E0,1.263157845E0,3.508771956E-2,0.000000000E0,1.263645080E0
9.750003769E0,1.245614052E0,3.508771956E-2,0.000000000E0,1.246108147E0
9.760018308E0,1.210526347E0,3.508771956E-2,0.000000000E0,1.211034758E0
9.771584616E0,1.192982435E0,3.508771956E-2,0.000000000E0,1.193498320E0
9.780273692E0,1.175438643E0,3.508771956E-2,1.754385978E-2,1.176093082E0
9.791922462E0,1.140350819E0,3.508771956E-2,1.754385978E-2,1.141025383E0
9.800010846E0,1.105263114E0,3.508771956E-2,3.508771956E-2,1.106376449E0
9.810034769E0,1.087719321E0,3.508771956E-2,1.754385978E-2,1.088426505E0
9.820130692E0,1.070175409E0,3.508771956E-2,1.754385978E-2,1.070894179E0
9.831100077E0,1.070175409E0,3.508771956E-2,1.754385978E-2,1.070894179E0
9.839998462E0,1.070175409E0,3.508771956E-2,1.754385978E-2,1.070894179E0
9.850010077E0,1.070175409E0,3.508771956E-2,1.754385978E-2,1.070894179E0
9.860248616E0,1.070175409E0,3.508771956E-2,0.000000000E0,1.070750463E0
9.870151462E0,1.070175409E0,3.508771956E-2,0.000000000E0,1.070750463E0
9.884071616E0,1.070175409E0,5.263157934E-2,0.000000000E0,1.071468847E0
9.890014769E0,1.052631617E0,5.263157934E-2,0.000000000E0,1.053946585E0
9.900813000E0,1.052631617E0,3.508771956E-2,-1.754385978E-2,1.053362357E0
9.910010000E0,1.052631617E0,3.508771956E-2,-3.508771956E-2,1.053800558E0
9.920021000E0,1.070175409E0,5.263157934E-2,-3.508771956E-2,1.072043207E0
9.929997616E0,1.070175409E0,3.508771956E-2,-3.508771956E-2,1.071325209E0
9.940454923E0,1.087719321E0,3.508771956E-2,-3.508771956E-2,1.088850595E0
9.950106692E0,1.087719321E0,3.508771956E-2,-1.754385978E-2,1.088426505E0
9.960370539E0,1.087719321E0,3.508771956E-2,-1.754385978E-2,1.088426505E0
9.970007692E0,1.087719321E0,3.508771956E-2,0.000000000E0,1.088285105E0
9.980006539E0,1.105263114E0,3.508771956E-2,0.000000000E0,1.105819922E0
9.990642923E0,1.105263114E0,3.508771956E-2,0.000000000E0,1.105819922E0
1.000000238E1,1.122807026E0,3.508771956E-2,0.000000000E0,1.123355138E0
1.001001785E1,1.122807026E0,3.508771956E-2,0.000000000E0,1.123355138E0
1.002004946E1,1.122807026E0,3.508771956E-2,0.000000000E0,1.123355138E0
1.003004215E1,1.122807026E0,3.508771956E-2,0.000000000E0,1.123355138E0
1.003999800E1,1.122807026E0,3.508771956E-2,0.000000000E0,1.123355138E0
1.005000769E1,1.122807026E0,3.508771956E-2,-1.754385978E-2,1.123492124E0
1.006301277E1,1.105263114E0,3.508771956E-2,-1.754385978E-2,1.105959080E0
1.007120715E1,1.105263114E0,3.508771956E-2,-1.754385978E-2,1.105959080E0
1.008015938E1,1.087719321E0,3.508771956E-2,-1.754385978E-2,1.088426505E0
1.008999839E1,1.087719321E0,3.508771956E-2,-1.754385978E-2,1.088426505E0
1.010200631E1,1.105263114E0,5.263157934E-2,0.000000000E0,1.106515537E0
1.011000915E1,1.105263114E0,5.263157934E-2,0.000000000E0,1.106515537E0
1.012020469E1,1.122807026E0,5.263157934E-2,0.000000000E0,1.124039902E0
1.013023669E1,1.122807026E0,5.263157934E-2,1.754385978E-2,1.124176804E0
1.014001469E1,1.105263114E0,5.263157934E-2,1.754385978E-2,1.106654608E0
1.014999723E1,1.070175409E0,3.508771956E-2,1.754385978E-2,1.070894179E0
1.016006231E1,1.035087705E0,3.508771956E-2,1.754385978E-2,1.035830822E0
1.017250792E1,9.473684430E-1,1.754385978E-2,1.754385978E-2,9.476932736E-1
1.018021546E1,9.473684430E-1,1.754385978E-2,1.754385978E-2,9.476932736E-1
1.019093462E1,8.771929741E-1,1.754385978E-2,1.754385978E-2,8.775437811E-1
1.020004523E1,8.421052694E-1,0.000000000E0,0.000000000E0,8.421052694E-1
1.021098531E1,7.894737124E-1,0.000000000E0,0.000000000E0,7.894737124E-1
1.022001608E1,7.368420959E-1,0.000000000E0,-1.754385978E-2,7.370509217E-1
1.023060923E1,6.842105389E-1,0.000000000E0,-3.508771956E-2,6.851096332E-1
1.023999954E1,6.140350699E-1,-1.754385978E-2,-3.508771956E-2,6.152869267E-1
1.025001346E1,5.438596606E-1,-1.754385978E-2,-5.263157934E-2,5.466819922E-1
1.026004115E1,4.210526347E-1,-3.508771956E-2,-7.017543912E-2,4.283002002E-1
1.027001638E1,4.210526347E-1,-3.508771956E-2,-7.017543912E-2,4.283002002E-1
1.028015115E1,3.508771956E-1,-3.508771956E-2,-8.771929890E-2,3.633739532E-1
1.029001192E1,2.631579041E-1,-3.508771956E-2,-8.771929890E-2,2.796031223E-1
1.030068446E1,1.929824501E-1,-5.263157934E-2,-1.052631587E-1,2.260368151E-1
1.031094038E1,1.228070185E-1,-5.263157934E-2,-1.052631587E-1,1.700940314E-1
1.032001346E1,8.771929890E-2,-5.263157934E-2,-1.228070185E-1,1.598321692E-1
1.032999977E1,5.263157934E-2,-5.263157934E-2,-1.228070185E-1,1.436026813E-1
1.034043731E1,3.508771956E-2,-3.508771956E-2,-1.228070185E-1,1.324532367E-1
1.034999839E1,1.754385978E-2,-3.508771956E-2,-1.228070185E-1,1.289205137E-1
1.036011969E1,1.754385978E-2,-3.508771956E-2,-1.052631587E-1,1.123355138E-1
1.037116546E1,0.000000000E0,-1.754385978E-2,-1.052631587E-1,1.067151329E-1
1.038039992E1,-3.508771956E-2,-1.754385978E-2,-1.228070185E-1,1.289205137E-1
1.039024592E1,-5.263157934E-2,0.000000000E0,-1.403508782E-1,1.498948037E-1
1.040001000E1,-8.771929890E-2,0.000000000E0,-1.578947306E-1,1.806250850E-1
1.041111069E1,-1.052631587E-1,0.000000000E0,-1.754385978E-1,2.045948049E-1
1.042056769E1,-1.403508782E-1,0.000000000E0,-1.754385978E-1,2.246710275E-1
1.043014692E1,-1.578947306E-1,0.000000000E0,-1.929824501E-1,2.493450862E-1
1.043999723E1,-1.754385978E-1,0.000000000E0,-1.929824501E-1,2.608082201E-1
1.045011685E1,-1.929824501E-1,0.000000000E0,-1.929824501E-1,2.729183983E-1
1.046222762E1,-1.929824501E-1,0.000000000E0,-1.929824501E-1,2.729183983E-1
1.047007431E1,-2.105263174E-1,0.000000000E0,-1.929824501E-1,2.855933409E-1
1.048044015E1,-2.105263174E-1,0.000000000E0,-1.754385978E-1,2.740438503E-1
1.048999869E1,-2.280701697E-1,-1.754385978E-2,-1.754385978E-1,2.882750265E-1
1.050148785E1,-2.456140369E-1,-3.508771956E-2,-1.754385978E-1,3.038685650E-1
1.051000523E1,-2.456140369E-1,-3.508771956E-2,-1.754385978E-1,3.038685650E-1
1.052002546E1,-2.631579041E-1,-3.508771956E-2,-1.578947306E-1,3.088915287E-1
1.053053238E1,-2.807017565E-1,-3.508771956E-2,-1.578947306E-1,3.239681622E-1
1.054001085E1,-3.157894611E-1,-3.508771956E-2,-1.578947306E-1,3.548025899E-1
1.055232762E1,-3.333333433E-1,-3.508771956E-2,-1.578947306E-1,3.705037270E-1
1.056005854E1,-3.684210479E-1,-3.508771956E-2,-1.754385978E-1,4.095655237E-1
1.057006554E1,-4.035087824E-1,-3.508771956E-2,-1.754385978E-1,4.413945934E-1
1.058000392E1,-4.210526347E-1,-5.263157934E-2,-1.754385978E-1,4.591667518E-1
1.059095500E1,-4.561403394E-1,-5.263157934E-2,-1.578947306E-1,4.855562154E-1
1.060055938E1,-4.736842215E-1,-5.263157934E-2,-1.578947306E-1,5.020732723E-1
1.061091008E1,-4.736842215E-1,-5.263157934E-2,-1.403508782E-1,4.968351778E-1
1.062000008E1,-4.736842215E-1,-5.263157934E-2,-1.403508782E-1,4.968351778E-1
1.063000246E1,-4.736842215E-1,-7.017543912E-2,-1.228070185E-1,4.943509864E-1
1.064003477E1,-4.912280738E-1,-5.263157934E-2,-1.052631587E-1,5.051291283E-1
1.065001985E1,-5.087719560E-1,-5.263157934E-2,-1.052631587E-1,5.222062034E-1
1.066114238E1,-5.263158083E-1,-5.263157934E-2,-8.771929890E-2,5.361651691E-1
1.067000892E1,-5.438596606E-1,-5.263157934E-2,-8.771929890E-2,5.533968639E-1
1.068182546E1,-5.614035130E-1,-3.508771956E-2,-8.771929890E-2,5.692975741E-1
1.069002062E1,-5.964912176E-1,-3.508771956E-2,-8.771929890E-2,6.039268136E-1
1.070026962E1,-6.140350699E-1,-3.508771956E-2,-7.017543912E-2,6.190273075E-1
1.071270277E1,-6.140350699E-1,-3.508771956E-2,-7.017543912E-2,6.190273075E-1
1.072083877E1,-6.491228342E-1,-3.508771956E-2,-5.263157934E-2,6.521975813E-1
1.073000108E1,-6.666666865E-1,-5.263157934E-2,-3.508771956E-2,6.696608859E-1
1.074001931E1,-7.017543912E-1,-5.263157934E-2,0.000000000E0,7.037253077E-1
1.075032192E1,-7.192982435E-1,-7.017543912E-2,0.000000000E0,7.227133286E-1
1.076001169E1,-7.543859482E-1,-8.771929890E-2,1.754385978E-2,7.596713903E-1
1.077002115E1,-7.719298005E-1,-8.771929890E-2,1.754385978E-2,7.770959267E-1
1.077999723E1,-7.894737124E-1,-8.771929890E-2,3.508771956E-2,7.951066382E-1
1.079003231E1,-8.070175648E-1,-8.771929890E-2,5.263157934E-2,8.134753275E-1
1.080108831E1,-8.245614171E-1,-8.771929890E-2,5.263157934E-2,8.308828372E-1
1.081041200E1,-8.421052694E-1,-1.052631587E-1,7.017543912E-2,8.515551712E-1
1.081999846E1,-8.596491218E-1,-1.052631587E-1,8.771929890E-2,8.705007872E-1
1.083003738E1,-8.771929741E-1,-1.052631587E-1,1.228070185E-1,8.919806109E-1
1.083999754E1,-8.947368264E-1,-1.052631587E-1,1.403508782E-1,9.117744733E-1
1.085001131E1,-9.122806787E-1,-1.052631587E-1,1.578947306E-1,9.318085186E-1
1.086033900E1,-9.473684430E-1,-1.052631587E-1,1.578947306E-1,9.661873759E-1
1.087009092E1,-9.649122953E-1,-1.052631587E-1,1.578947306E-1,9.833955543E-1
1.088125554E1,-9.824561477E-1,-1.052631587E-1,1.403508782E-1,9.979973866E-1
1.089000315E1,-1.000000000E0,-8.771929890E-2,1.052631587E-1,1.009343850E0
1.090047862E1,-1.017543912E0,-8.771929890E-2,7.017543912E-2,1.023725979E0
1.091001615E1,-1.035087705E0,-8.771929890E-2,3.508771956E-2,1.039390389E0
1.092006954E1,-1.070175409E0,-7.017543912E-2,0.000000000E0,1.072473775E0
1.093001269E1,-1.105263114E0,-7.017543912E-2,0.000000000E0,1.107488665E0
1.094000985E1,-1.122807026E0,-7.017543912E-2,0.000000000E0,1.124997871E0
1.095001038E1,-1.140350819E0,-7.017543912E-2,0.000000000E0,1.142508023E0
1.096013800E1,-1.140350819E0,-7.017543912E-2,1.754385978E-2,1.142642713E0
1.097202469E1,-1.210526347E0,-5.263157934E-2,3.508771956E-2,1.212177903E0
1.098000377E1,-1.140350819E0,-7.017543912E-2,5.263157934E-2,1.143719662E0
1.099418677E1,-1.140350819E0,-8.771929890E-2,7.017543912E-2,1.145870524E0
1.100001400E1,-1.140350819E0,-8.771929890E-2,7.017543912E-2,1.145870524E0
1.101000977E1,-1.140350819E0,-7.017543912E-2,7.017543912E-2,1.144661161E0
1.102001777E1,-1.140350819E0,-7.017543912E-2,7.017543912E-2,1.144661161E0
1.103199077E1,-1.157894731E0,-7.017543912E-2,5.263157934E-2,1.161212678E0
1.104001785E1,-1.157894731E0,-7.017543912E-2,5.263157934E-2,1.161212678E0
1.105001815E1,-1.157894731E0,-7.017543912E-2,3.508771956E-2,1.160549847E0
1.106036538E1,-1.157894731E0,-7.017543912E-2,3.508771956E-2,1.160549847E0
1.107000815E1,-1.157894731E0,-7.017543912E-2,3.508771956E-2,1.160549847E0
1.108079685E1,-1.140350819E0,-7.017543912E-2,5.263157934E-2,1.143719662E0
1.109165492E1,-1.122807026E0,-7.017543912E-2,7.017543912E-2,1.127184458E0
1.110003162E1,-1.122807026E0,-7.017543912E-2,7.017543912E-2,1.127184458E0
1.111000762E1,-1.122807026E0,-7.017543912E-2,8.771929890E-2,1.128412551E0
1.112021369E1,-1.105263114E0,-5.263157934E-2,1.228070185E-1,1.113309570E0
1.113087162E1,-1.087719321E0,-5.263157934E-2,1.403508782E-1,1.097998986E0
1.114000815E1,-1.087719321E0,-5.263157934E-2,1.403508782E-1,1.097998986E0
1.115007385E1,-1.087719321E0,-3.508771956E-2,1.578947306E-1,1.099679597E0
1.116001223E1,-1.087719321E0,-3.508771956E-2,1.578947306E-1,1.099679597E0
1.117046738E1,-1.087719321E0,-3.508771956E-2,1.578947306E-1,1.099679597E0
1.118011200E1,-1.070175409E0,-3.508771956E-2,1.403508782E-1,1.079909683E0
1.119002738E1,-1.052631617E0,-3.508771956E-2,1.403508782E-1,1.062526629E0
1.120006846E1,-1.052631617E0,-3.508771956E-2,1.403508782E-1,1.062526629E0
1.121038492E1,-1.035087705E0,-3.508771956E-2,1.228070185E-1,1.042937806E0
1.122000969E1,-1.035087705E0,-3.508771956E-2,1.052631587E-1,1.041017789E0
1.123014585E1,-1.035087705E0,-5.263157934E-2,1.052631587E-1,1.041756676E0
1.124009462E1,-1.052631617E0,-5.263157934E-2,8.771929890E-2,1.057590695E0
1.125001600E1,-1.052631617E0,-7.017543912E-2,7.017543912E-2,1.057299629E0
1.126115862E1,-1.070175409E0,-7.017543912E-2,7.017543912E-2,1.074767227E0
1.127007592E1,-1.070175409E0,-7.017543912E-2,7.017543912E-2,1.074767227E0
1.128001985E1,-1.052631617E0,-7.017543912E-2,7.017543912E-2,1.057299629E0
1.129000562E1,-1.052631617E0,-7.017543912E-2,7.017543912E-2,1.057299629E0
1.130030054E1,-1.035087705E0,-7.017543912E-2,7.017543912E-2,1.039834478E0
1.131000654E1,-1.017543912E0,-7.017543912E-2,8.771929890E-2,1.023725979E0
1.132038738E1,-1.000000000E0,-5.263157934E-2,1.052631587E-1,1.006901393E0
1.133000462E1,-9.824561477E-1,-5.263157934E-2,1.052631587E-1,9.894799128E-1
1.134002308E1,-9.649122953E-1,-5.263157934E-2,1.228070185E-1,9.741187734E-1
1.135281708E1,-9.473684430E-1,-3.508771956E-2,1.403508782E-1,9.583509190E-1
1.136000985E1,-9.473684430E-1,-3.508771956E-2,1.403508782E-1,9.583509190E-1
1.137002369E1,-9.298245907E-1,-3.508771956E-2,1.403508782E-1,9.410118419E-1
1.138090600E1,-9.298245907E-1,-3.508771956E-2,1.578947306E-1,9.437879335E-1
1.139006092E1,-9.122806787E-1,-3.508771956E-2,1.754385978E-1,9.296590162E-1
1.140000131E1,-9.122806787E-1,-3.508771956E-2,1.754385978E-1,9.296590162E-1
1.141001946E1,-9.122806787E-1,-3.508771956E-2,1.929824501E-1,9.331288287E-1
1.142000300E1,-9.122806787E-1,-1.754385978E-2,1.929824501E-1,9.326339313E-1
1.143017762E1,-9.122806787E-1,-1.754385978E-2,2.105263174E-1,9.364214618E-1
1.144193115E1,-9.122806787E-1,-1.754385978E-2,1.929824501E-1,9.326339313E-1
1.145001477E1,-9.122806787E-1,-1.754385978E-2,1.929824501E-1,9.326339313E-1
1.146076238E1,-9.298245907E-1,-1.754385978E-2,1.754385978E-1,9.463932893E-1
1.147170392E1,-9.122806787E-1,-1.754385978E-2,1.578947306E-1,9.260100268E-1
1.148002923E1,-9.122806787E-1,-1.754385978E-2,1.578947306E-1,9.260100268E-1
1.149001808E1,-8.947368264E-1,-1.754385978E-2,1.403508782E-1,9.058477491E-1
1.150036615E1,-8.771929741E-1,-1.754385978E-2,1.403508782E-1,8.885233085E-1
1.151006585E1,-8.596491218E-1,-1.754385978E-2,1.578947306E-1,8.742054367E-1
1.152070862E1,-8.245614171E-1,-1.754385978E-2,1.578947306E-1,8.397261837E-1
1.153042346E1,-8.070175648E-1,-3.508771956E-2,1.578947306E-1,8.230669741E-1
1.154001992E1,-8.070175648E-1,-3.508771956E-2,1.403508782E-1,8.198822275E-1
1.155001969E1,-7.894737124E-1,-3.508771956E-2,1.228070185E-1,7.997383663E-1
1.156010131E1,-7.894737124E-1,-1.754385978E-2,1.052631587E-1,7.966535396E-1
1.157003923E1,-7.719298005E-1,-1.754385978E-2,7.017543912E-2,7.753115478E-1
1.158000523E1,-7.368420959E-1,-1.754385978E-2,7.017543912E-2,7.403841256E-1
1.159035777E1,-7.192982435E-1,-1.754385978E-2,5.263157934E-2,7.214345662E-1
1.160001923E1,-6.842105389E-1,0.000000000E0,5.263157934E-2,6.862318447E-1
1.161062092E1,-6.491228342E-1,0.000000000E0,5.263157934E-2,6.512530515E-1
1.162001715E1,-6.140350699E-1,0.000000000E0,5.263157934E-2,6.162865813E-1
1.163005631E1,-5.789473653E-1,0.000000000E0,5.263157934E-2,5.813347873E-1
1.164018939E1,-5.438596606E-1,0.000000000E0,5.263157934E-2,5.464004151E-1
1.165014123E1,-5.087719560E-1,0.000000000E0,5.263157934E-2,5.114870344E-1
1.166122631E1,-4.736842215E-1,0.000000000E0,5.263157934E-2,4.765992288E-1
1.167000638E1,-4.385964870E-1,0.000000000E0,5.263157934E-2,4.417430946E-1
1.168002577E1,-4.035087824E-1,0.000000000E0,5.263157934E-2,4.069268001E-1
1.169014962E1,-3.684210479E-1,0.000000000E0,7.017543912E-2,3.750448784E-1
1.170032462E1,-3.333333433E-1,0.000000000E0,5.263157934E-2,3.374628881E-1
1.171000423E1,-3.157894611E-1,0.000000000E0,5.263157934E-2,3.201453840E-1
1.172001438E1,-2.807017565E-1,0.000000000E0,5.263157934E-2,2.855933459E-1
1.173017531E1,-2.456140369E-1,0.000000000E0,3.508771956E-2,2.481076444E-1
1.174000792E1,-2.105263174E-1,0.000000000E0,3.508771956E-2,2.134302658E-1
1.175240208E1,-1.754385978E-1,0.000000000E0,1.754385978E-2,1.763136087E-1
1.176001100E1,-1.228070185E-1,0.000000000E0,1.754385978E-2,1.240538222E-1
1.177001377E1,-7.017543912E-2,0.000000000E0,1.754385978E-2,7.233518695E-2
1.178000039E1,-3.508771956E-2,0.000000000E0,1.754385978E-2,3.922926306E-2
1.179002062E1,0.000000000E0,0.000000000E0,1.754385978E-2,1.754385978E-2
1.180000069E1,3.508771956E-2,0.000000000E0,0.000000000E0,3.508771956E-2
1.181001400E1,7.017543912E-2,0.000000000E0,0.000000000E0,7.017543912E-2
1.182000185E1,8.771929890E-2,0.000000000E0,-1.754385978E-2,8.945648336E-2
1.183079654E1,1.403508782E-1,0.000000000E0,-3.508771956E-2,1.446703739E-1
1.184043515E1,1.754385978E-1,0.000000000E0,-5.263157934E-2,1.831632735E-1
1.185002777E1,2.105263174E-1,0.000000000E0,-7.017543912E-2,2.219142234E-1
1.186002754E1,2.631579041E-1,0.000000000E0,-8.771929890E-2,2.773927863E-1
1.187001846E1,2.982456088E-1,0.000000000E0,-8.771929890E-2,3.108779802E-1
1.188115577E1,3.333333433E-1,0.000000000E0,-1.052631587E-1,3.495589368E-1
1.189000746E1,3.684210479E-1,0.000000000E0,-1.052631587E-1,3.831636741E-1
1.190079092E1,3.859649003E-1,0.000000000E0,-1.052631587E-1,4.000615413E-1
1.191006285E1,4.035087824E-1,0.000000000E0,-8.771929890E-2,4.129334242E-1
1.192000831E1,4.385964870E-1,0.000000000E0,-8.771929890E-2,4.472824095E-1
1.193314285E1,4.561403394E-1,0.000000000E0,-7.017543912E-2,4.615068813E-1
1.194027277E1,4.736842215E-1,0.000000000E0,-7.017543912E-2,4.788541886E-1
1.195004523E1,4.912280738E-1,0.000000000E0,-5.263157934E-2,4.940395770E-1
1.196028585E1,5.087719560E-1,0.000000000E0,-5.263157934E-2,5.114870344E-1
1.197051031E1,5.263158083E-1,0.000000000E0,-3.508771956E-2,5.274841022E-1
1.198011285E1,5.438596606E-1,0.000000000E0,-3.508771956E-2,5.449903472E-1
1.199033992E1,5.614035130E-1,0.000000000E0,-3.508771956E-2,5.624989355E-1
1.200052200E1,5.789473653E-1,0.000000000E0,-1.754385978E-2,5.792131203E-1
1.201026692E1,5.789473653E-1,0.000000000E0,-1.754385978E-2,5.792131203E-1
1.202138069E1,5.964912176E-1,0.000000000E0,-1.754385978E-2,5.967491598E-1
1.203027477E1,5.964912176E-1,0.000000000E0,-1.754385978E-2,5.967491598E-1
1.204001538E1,5.964912176E-1,0.000000000E0,-1.754385978E-2,5.967491598E-1
1.205000723E1,6.140350699E-1,0.000000000E0,-1.754385978E-2,6.142856454E-1
1.206120662E1,6.140350699E-1,0.000000000E0,-3.508771956E-2,6.150367592E-1
1.207001638E1,6.140350699E-1,0.000000000E0,-3.508771956E-2,6.150367592E-1
1.208001900E1,6.315789223E-1,0.000000000E0,-3.508771956E-2,6.325528303E-1
1.209000292E1,6.315789223E-1,0.000000000E0,-3.508771956E-2,6.325528303E-1
1.210002669E1,6.491228342E-1,0.000000000E0,-3.508771956E-2,6.500704592E-1
1.211002015E1,6.666666865E-1,0.000000000E0,-3.508771956E-2,6.675894090E-1
1.212283600E1,6.842105389E-1,0.000000000E0,-5.263157934E-2,6.862318447E-1
1.213015123E1,6.842105389E-1,0.000000000E0,-5.263157934E-2,6.862318447E-1
1.214001077E1,7.017543912E-1,1.754385978E-2,-5.263157934E-2,7.039439578E-1
1.215274923E1,7.368420959E-1,1.754385978E-2,-8.771929890E-2,7.422524750E-1
1.216003069E1,7.368420959E-1,1.754385978E-2,-8.771929890E-2,7.422524750E-1
1.217210315E1,7.894737124E-1,1.754385978E-2,-1.403508782E-1,8.020442000E-1
1.218001208E1,7.894737124E-1,1.754385978E-2,-1.403508782E-1,8.020442000E-1
1.219002262E1,8.070175648E-1,1.754385978E-2,-1.578947306E-1,8.225058558E-1
1.220013600E1,8.421052694E-1,3.508771956E-2,-1.754385978E-1,8.609013500E-1
1.221056239E1,8.596491218E-1,3.508771956E-2,-1.929824501E-1,8.817425853E-1
1.222146423E1,8.771929741E-1,1.754385978E-2,-2.105263174E-1,9.022730358E-1
1.223007131E1,8.947368264E-1,1.754385978E-2,-2.105263174E-1,9.193384066E-1
1.224341231E1,9.298245907E-1,1.754385978E-2,-2.280701697E-1,9.575476796E-1
1.225012346E1,9.298245907E-1,1.754385978E-2,-2.280701697E-1,9.575476796E-1
1.226001862E1,9.298245907E-1,1.754385978E-2,-2.456140369E-1,9.618772331E-1
1.227056869E1,9.473684430E-1,1.754385978E-2,-2.456140369E-1,9.788467750E-1
1.228683723E1,9.473684430E-1,3.508771956E-2,-2.631579041E-1,9.838649284E-1
1.229014062E1,9.473684430E-1,3.508771956E-2,-2.631579041E-1,9.838649284E-1
1.230000554E1,9.649122953E-1,3.508771956E-2,-2.807017565E-1,1.005524919E0
1.231075254E1,9.649122953E-1,3.508771956E-2,-2.982456088E-1,1.010562877E0
1.232001046E1,9.824561477E-1,3.508771956E-2,-3.157894611E-1,1.032557124E0
1.233095877E1,9.824561477E-1,3.508771956E-2,-3.333333433E-1,1.038057006E0
1.234021115E1,9.824561477E-1,5.263157934E-2,-3.333333433E-1,1.038797999E0
1.235001292E1,1.000000000E0,5.263157934E-2,-3.508771956E-1,1.061077231E0
1.236000885E1,1.017543912E0,5.263157934E-2,-3.508771956E-1,1.077627256E0
1.237005615E1,1.017543912E0,7.017543912E-2,-3.508771956E-1,1.078626447E0
1.238000092E1,1.035087705E0,7.017543912E-2,-3.508771956E-1,1.095192200E0
1.239001531E1,1.052631617E0,7.017543912E-2,-3.333333433E-1,1.106376532E0
1.239999854E1,1.070175409E0,7.017543912E-2,-3.157894611E-1,1.117999545E0
1.241000946E1,1.070175409E0,7.017543912E-2,-3.157894611E-1,1.117999545E0
1.242007123E1,1.087719321E0,7.017543912E-2,-2.982456088E-1,1.130047945E0
1.243015177E1,1.087719321E0,7.017543912E-2,-2.807017565E-1,1.125544930E0
1.244037054E1,1.105263114E0,7.017543912E-2,-2.631579041E-1,1.138324745E0
1.245001531E1,1.122807026E0,7.017543912E-2,-2.456140369E-1,1.151497488E0
1.246146285E1,1.122807026E0,7.017543912E-2,-2.105263174E-1,1.144526776E0
